wikiproject,art_title,art_pageid,art_ns,art_importance,art_class
video games,mario party 3,153436,0,low,start
video games,super mario land,153446,0,mid,ga
video games,mario party 2,153448,0,low,start
video games,star wars jedi knight: dark forces ii,153758,0,low,ga
video games,will wright (game designer),154002,0,high,b
video games,area 51 (1995 video game),155390,0,low,start
video games,msx,156210,0,mid,c
video games,star control,156252,0,mid,start
video games,cosplay,156267,0,low,c
video games,planescape: torment,156756,0,mid,fa
video games,marble madness,157562,0,mid,fa
video games,flightgear,157596,0,low,b
video games,mewtwo,158357,0,mid,ga
video games,tux racer,159320,0,low,c
video games,xboard,159530,0,low,start
video games,starship titanic,159943,0,low,start
video games,microsoft flight simulator,159994,0,high,c
video games,ico,161487,0,mid,fa
video games,knuckles the echidna,161560,0,mid,b
video games,moria (video game),161673,0,low,start
video games,rogue (video game),162176,0,high,c
video games,index of gaming articles,162445,0,low,list
video games,wasteland (video game),163710,0,mid,b
video games,venusaur,163786,0,low,start
video games,blastoise,163787,0,low,start
video games,family computer disk system,163805,0,mid,start
video games,squirtle,164307,0,mid,c
video games,snake (video game),164309,0,mid,start
video games,crazy taxi,165155,0,mid,b
video games,fountain of dreams,165283,0,low,start
video games,list of dreamcast games,165535,0,low,list
video games,the legend of zelda: ocarina of time,165561,0,high,fa
video games,list of atari 2600 games,165668,0,low,list
video games,the legend of zelda (video game),165798,0,high,ga
video games,the legend of zelda: a link to the past,165820,0,high,ga
video games,the legend of zelda: majora's mask,165824,0,mid,fa
video games,pole position (video game),166791,0,high,start
video games,simcity 4,167579,0,low,b
video games,arxel tribe,167598,0,low,stub
video games,clue (video game),167723,0,low,start
video games,descent (video game),167782,0,mid,c
video games,simcity 2000,167812,0,mid,start
video games,simcity 3000,167813,0,mid,start
video games,isometric projection,167823,0,mid,start
video games,ultimate play the game,168724,0,mid,b
video games,toaplan,169350,0,low,stub
video games,kaboom! (video game),169658,0,low,start
video games,miner willy,169824,0,low,stub
video games,survivor (1987 video game),169825,0,low,stub
video games,entertainment software rating board,169836,0,high,ga
video games,tax avoiders,169978,0,low,stub
video games,mega man,170424,0,high,start
video games,star raiders,170531,0,mid,start
video games,starpath,170534,0,low,start
video games,starpath supercharger,170537,0,low,c
video games,wizardry,170547,0,mid,start
video games,fallout (series),170549,0,high,c
video games,game engine,170581,0,high,c
video games,chocobo,171431,0,low,c
video games,collision detection,171552,0,low,c
video games,crazy climber,172310,0,low,start
video games,modchip,172539,0,low,start
video games,carmageddon,172745,0,mid,start
video games,bolo (1987 video game),173213,0,low,start
video games,soulcalibur,173424,0,high,b
video games,soul edge,173426,0,mid,c
video games,romance of the three kingdoms (video game series),173580,0,low,start
video games,gnu chess,173619,0,mid,start
video games,basic programming,174486,0,low,stub
video games,pool of radiance,174797,0,mid,ga
video games,simearth,174974,0,low,start
video games,forgotten realms: unlimited adventures,175998,0,low,start
video games,zenobi,176297,0,low,stub
video games,metroid,176480,0,high,ga
video games,arkanoid,176965,0,mid,start
video games,wonderswan,177472,0,low,ga
video games,bust a groove,177476,0,low,start
video games,bangai-o,177925,0,low,start
video games,america's army,177953,0,mid,c
video games,hitman 2: silent assassin,178883,0,low,c
video games,geforce 2 series,179011,0,low,start
video games,power pad,180778,0,low,c
video games,list of nintendo entertainment system accessories,181202,0,low,list
video games,blackthorne,181264,0,low,start
video games,level design,181567,0,mid,start
video games,gamer,182053,0,mid,start
video games,the sims online,184411,0,low,start
video games,james bond jr.,185109,0,low,start
video games,silent hunter,187265,0,low,start
video games,silent hunter ii,187267,0,low,start
video games,dragon quest,187994,0,high,ga
video games,xenophobe (video game),188416,0,low,start
video games,the simpsons: road rage,188572,0,low,b
video games,spice world (video game),188577,0,low,stub
video games,virtual economy,191336,0,mid,b
video games,genesis nomad,192111,0,mid,ga
video games,720°,193035,0,low,c
video games,crystalis,193050,0,low,start
video games,dungeon magic: sword of the elements,193087,0,low,start
video games,faxanadu,193113,0,low,start
video games,the legend of zelda: the wind waker,193146,0,high,b
video games,destiny of an emperor,194275,0,low,start
video games,simant,194471,0,low,start
video games,alternate reality game,197730,0,low,c
video games,f-zero (video game),198005,0,mid,ga
video games,goldeneye 007 (1997 video game),198433,0,high,ga
video games,perfect dark,198435,0,mid,fa
video games,star control ii,198997,0,high,start
video games,lord british,201013,0,low,start
video games,archon: the light and the dark,201171,0,mid,c
video games,anarchy online,201490,0,low,ga
video games,funcom,201494,0,mid,start
video games,neverwinter nights,201704,0,mid,c
video games,mos technology sid,202115,0,low,start
video games,chuck e. cheese's,203929,0,mid,ga
video games,atari panther,203967,0,low,start
video games,zaxxon,206030,0,mid,start
video games,sonic adventure,206199,0,mid,c
video games,battletech,206330,0,low,c
video games,star trek: the next generation – a final unity,207125,0,low,start
video games,star trek: armada,207132,0,low,start
video games,star trek: armada ii,207198,0,low,start
video games,star trek generations (video game),207202,0,low,stub
video games,star trek: bridge commander,207203,0,low,start
video games,star trek: 25th anniversary (computer game),207262,0,low,c
video games,command & conquer,207666,0,high,start
video games,amstrad action,207972,0,low,c
video games,rick dangerous,207985,0,low,start
video games,the newzealand story,207995,0,mid,c
video games,earth & beyond,208057,0,low,start
video games,scummvm,208074,0,low,start
video games,rainbow islands: the story of bubble bobble 2,208378,0,low,c
video games,liero,209920,0,low,start
video games,super mario bros. (film),210860,0,low,c
video games,square enix,210868,0,high,b
video games,kingdom hearts (video game),210873,0,mid,fa
video games,sora (kingdom hearts),210876,0,low,ga
video games,daikatana,211077,0,mid,start
video games,nba jam,213483,0,high,start
video games,prince of persia (1989 video game),213502,0,high,start
video games,tecmo super bowl,213505,0,low,start
video games,porting,214804,0,mid,start
video games,experience point,215107,0,high,start
video games,64dd,215202,0,low,b
video games,doshin the giant,215467,0,low,c
video games,reality coprocessor,215500,0,low,start
video games,metal gear solid,216017,0,high,ga
video games,gp32,217019,0,low,start
video games,x-com,218029,0,mid,c
video games,yasunori mitsuda,218677,0,low,ga
video games,koji kondo,219026,0,high,c
video games,hirokazu tanaka,219198,0,low,start
video games,mark seibert,219312,0,low,start
video games,quest for glory ii: trial by fire,219318,0,low,start
video games,quest for glory iii: wages of war,219324,0,low,start
video games,leisure suit larry: love for sail!,219325,0,low,start
video games,michael land,219722,0,low,start
video games,monkey island 2: lechuck's revenge,219729,0,mid,b
video games,myst,219731,0,high,fa
video games,yoko shimomura,220187,0,low,ga
video games,software release life cycle,220901,0,mid,start
video games,joust (video game),221627,0,mid,ga
video games,star trek: starfleet command,222432,0,low,start
video games,treasure (company),222521,0,mid,start
video games,civilization ii,223491,0,mid,start
video games,project-x,224540,0,low,stub
video games,rise of the robots,224662,0,low,c
video games,tekken,224686,0,high,c
video games,ghouls 'n ghosts,224747,0,low,start
video games,wario land: super mario land 3,227122,0,mid,start
video games,sonic heroes,227273,0,low,c
video games,vegas dream,227302,0,low,start
video games,tails (character),227522,0,high,c
video games,ftl games,227550,0,low,start
video games,inform,227989,0,low,start
video games,tads,227991,0,low,start
video games,graham nelson,227996,0,low,start
video games,heroes of might and magic,228152,0,mid,start
video games,apogee software,228213,0,low,stub
video games,quakeworld,229088,0,low,start
video games,john romero,230254,0,high,c
video games,pokémon ruby and sapphire,230325,0,high,ga
video games,fighter ace (video game),230377,0,low,stub
video games,corridor 7: alien invasion,230552,0,low,start
video games,sundog: frozen legacy,231176,0,low,start
video games,aladdin deck enhancer,231544,0,mid,start
video games,the king of fighters,231546,0,mid,c
video games,king's quest,231551,0,high,start
video games,power stone,231552,0,low,start
video games,snk,231554,0,mid,c
video games,naruto,232190,0,low,ga
video games,columns (video game),232381,0,low,start
video games,tom clancy's ghost recon (2001 video game),232638,0,mid,start
video games,galactic civilizations,232729,0,low,start
video games,enter the matrix,232766,0,mid,c
video games,chao (sonic),232857,0,mid,ga
video games,police quest,233206,0,low,start
video games,scorched earth (video game),233457,0,mid,start
video games,zero-player game,233463,0,mid,start
video games,loki entertainment,234279,0,low,start
video games,beatmania,234683,0,mid,start
video games,alternate reality (series),234689,0,low,start
video games,street fighter ii: the world warrior,236033,0,high,c
video games,file:loom vga screenshot.png,236610,6,na,file
video games,steve meretzky,236962,0,mid,start
video games,sid meier's colonization,237478,0,mid,start
video games,grand theft auto: vice city,238677,0,high,ga
video games,killer instinct (1994 video game),239277,0,mid,c
video games,elendor,239313,0,low,c
video games,kirby (character),239693,0,mid,c
video games,easter egg (media),239803,0,mid,c
video games,return to zork,240698,0,low,start
video games,gunpei yokoi,240845,0,high,b
video games,.hack (video game series),240931,0,low,ga
video games,backyard baseball,242069,0,low,start
video games,starfleet command,242723,0,na,disambig
video games,trevor goddard,243432,0,low,start
video games,missile command,244576,0,mid,start
video games,list of game & watch games,244596,0,low,list
video games,morgan webb,244934,0,mid,start
video games,simutronics,244983,0,low,start
video games,stealth game,245390,0,high,ga
video games,commodore cdtv,245393,0,low,start
video games,star fox,246354,0,mid,c
video games,tom clancy's splinter cell (video game),246953,0,mid,start
video games,tom clancy's splinter cell,246960,0,mid,start
video games,file:lysator.png,247039,6,na,file
video games,yoko kanno,247460,0,low,c
video games,8-bit theater,248918,0,low,start
