wikiproject,art_title,art_pageid,art_ns,art_importance,art_class
stub sorting,template:adelaide-geo-stub,1622632,10,,
stub sorting,template:med-sign-stub,1623650,10,,
stub sorting,template:ecoregion-stub,1623999,10,,
stub sorting,category:ecoregion stubs,1624005,14,,
stub sorting,template:russia-bio-stub,1625575,10,,
stub sorting,category:russian people stubs,1625577,14,,
stub sorting,template:poker-stub,1634607,10,,
stub sorting,template:monaco-stub,1641773,10,,
stub sorting,category:monaco stubs,1641776,14,,
stub sorting,template:africaw-geo-stub,1642236,10,,
stub sorting,template:africae-geo-stub,1642237,10,,
stub sorting,template:african-geo-stub,1642242,10,,
stub sorting,template:africas-geo-stub,1642243,10,,
stub sorting,category:east africa geography stubs,1642262,14,,
stub sorting,category:north africa geography stubs,1642268,14,,
stub sorting,category:southern africa geography stubs,1642276,14,,
stub sorting,category:west africa geography stubs,1642303,14,,
stub sorting,template:africac-geo-stub,1642307,10,,
